,StopName,StopUID,StopStatus,Direction,RouteName,RouteUID,EstimateTime(Sec),UpdateDate,UpdateTime
52,三軍總醫院松山分院,TPE38907,0,1,672,TPE10785,82,2020-06-22,08:39:53
53,市民住宅,TPE38913,0,1,672,TPE10785,833,2020-06-22,08:39:53
54,長庚醫院,TPE38898,0,0,672,TPE10785,83,2020-06-22,08:39:53
55,三張犁,TPE38914,0,1,672,TPE10785,882,2020-06-22,08:39:53
56,三民健康路口(西松高中),TPE38904,0,1,672,TPE10785,643,2020-06-22,08:39:53
57,公館,TPE38923,0,1,672,TPE10785,178,2020-06-22,08:39:53
58,中興新村,TPE38928,0,1,672,TPE10785,649,2020-06-22,08:39:53
59,臺灣科技大學,TPE59132,3,1,672區,TPE16169,--,2020-06-22,08:39:53
60,景平路景德街口,TPE38934,0,1,672,TPE10785,1098,2020-06-22,08:39:53
61,智光商職,TPE38869,0,0,672,TPE10785,336,2020-06-22,08:39:53
62,捷運公館站,TPE38876,0,0,672,TPE10785,524,2020-06-22,08:39:53
63,秀朗國小,TPE59126,3,0,672區,TPE16169,--,2020-06-22,08:39:53
64,中興二村,TPE38870,0,0,672,TPE10785,395,2020-06-22,08:39:53
65,基隆長興街口,TPE38920,0,1,672,TPE10785,633,2020-06-22,08:39:53
66,師大,TPE38883,0,0,672,TPE10785,120,2020-06-22,08:39:53
67,溫州街口,TPE38885,0,0,672,TPE10785,281,2020-06-22,08:39:53
68,長安東路二段,TPE38892,0,0,672,TPE10785,341,2020-06-22,08:39:53
69,南京建國路口,TPE38893,0,0,672,TPE10785,473,2020-06-22,08:39:53
70,中興新村,TPE38871,0,0,672,TPE10785,452,2020-06-22,08:39:53
71,捷運景平站,TPE38933,0,1,672,TPE10785,962,2020-06-22,08:39:53
72,中興新村,TPE59138,3,1,672區,TPE16169,--,2020-06-22,08:39:53
73,南京敦化路口(小巨蛋),TPE38896,0,0,672,TPE10785,743,2020-06-22,08:39:53
74,羅斯福浦城街口,TPE38879,0,0,672,TPE10785,896,2020-06-22,08:39:53
75,臺大癌醫(基隆路),TPE59131,3,1,672區,TPE16169,--,2020-06-22,08:39:53
76,臺灣科技大學,TPE38922,0,1,672,TPE10785,77,2020-06-22,08:39:53
77,景平路景德街口,TPE59119,3,0,672區,TPE16169,--,2020-06-22,08:39:53
78,公教住宅,TPE38899,0,0,672,TPE10785,284,2020-06-22,08:39:53
79,金華新生路口,TPE38886,0,0,672,TPE10785,475,2020-06-22,08:39:53
80,景平路景德街口,TPE59144,3,1,672區,TPE16169,--,2020-06-22,08:39:53
81,長安松江路口,TPE38891,0,0,672,TPE10785,237,2020-06-22,08:39:53
82,聯合二村,TPE38901,0,0,672,TPE10785,424,2020-06-22,08:39:53
83,永元路,TPE38925,0,1,672,TPE10785,319,2020-06-22,08:39:53
84,中興二村,TPE59139,3,1,672區,TPE16169,--,2020-06-22,08:39:53
85,三興國小(臨江街觀光夜市),TPE38916,0,1,672,TPE10785,73,2020-06-22,08:39:53
86,健康新城,TPE38905,0,1,672,TPE10785,759,2020-06-22,08:39:53
87,智光商職,TPE38930,0,1,672,TPE10785,767,2020-06-22,08:39:53
88,光復南路口,TPE38915,0,1,672,TPE10785,1050,2020-06-22,08:39:53
89,民生社區活動中心,TPE38902,0,0,672,TPE10785,472,2020-06-22,08:39:53
90,基隆長興街口,TPE59130,3,1,672區,TPE16169,--,2020-06-22,08:39:53
91,中興新村,TPE59124,3,0,672區,TPE16169,--,2020-06-22,08:39:53
92,捷運忠孝新生站,TPE38889,0,0,672,TPE10785,62,2020-06-22,08:39:53
93,福和橋(林森路),TPE38924,0,1,672,TPE10785,191,2020-06-22,08:39:53
94,中興二村,TPE59123,3,0,672區,TPE16169,--,2020-06-22,08:39:53
95,師大綜合大樓,TPE38884,0,0,672,TPE10785,159,2020-06-22,08:39:53
96,永元路,TPE38874,0,0,672,TPE10785,760,2020-06-22,08:39:53
97,三民路,TPE38903,0,1,672,TPE10785,577,2020-06-22,08:39:53
98,經建新村,TPE38867,0,0,672,TPE10785,71,2020-06-22,08:39:53
99,得和路,TPE59137,3,1,672區,TPE16169,--,2020-06-22,08:39:53
100,捷運六張犁站(基隆路),TPE38918,0,1,672,TPE10785,216,2020-06-22,08:39:53
101,台電大樓,TPE38877,0,0,672,TPE10785,728,2020-06-22,08:39:53
